Date,"Imp Vol","1D IV Chg","IV Rank","IV Pctl","Put/Call Vol","Options Vol","Put/Call OI","Total OI"
2022-09-01,22.91%,-0.68%,61.35%,68%,1.3874647354877,7016427,1.5956957770351,20092684
2022-08-31,23.60%,-0.04%,64.76%,71%,1.3721389113139,7475198,1.6430769297236,19576877
2022-08-30,23.64%,+0.26%,64.95%,72%,1.4928677643828,7116427,1.6619652264672,19658725
2022-08-29,23.38%,+0.87%,63.67%,71%,1.6077215745097,7479055,1.6202256464335,20394770
2022-08-26,22.51%,+3.07%,59.37%,68%,1.3122160735608,9781111,1.7376865643521,19616132
2022-08-25,19.44%,-1.37%,44.10%,50%,1.3346822996628,4540831,1.7079230413997,19649548
2022-08-24,20.81%,-0.87%,50.92%,60%,1.2277941500574,5872980,1.7134631647984,19209645
2022-08-23,21.68%,+0.27%,55.23%,64%,1.2721658467605,4563327,1.6716170882235,19195868
2022-08-22,21.41%,+3.08%,53.88%,63%,1.437705808501,7207399,1.9961299046244,22228878
2022-08-19,18.33%,+0.64%,38.60%,46%,1.3354277710018,7222628,1.8926858382818,22347699
2022-08-18,17.69%,-0.95%,35.42%,42%,1.4988240394821,4437899,1.8730965755376,22413420
2022-08-17,18.65%,+1.00%,40.16%,48%,1.3628633183738,7160421,1.8511007761421,21815745
2022-08-16,17.65%,+0.22%,35.19%,43%,1.6250240226907,5545589,1.8625774092297,21596200
2022-08-15,17.43%,+0.91%,34.12%,41%,1.197513127657,6012853,1.9413640870806,22051836
2022-08-12,16.51%,-1.04%,29.57%,37%,1.4584349610918,6309711,1.8089489548374,21459047
2022-08-11,17.55%,+0.18%,34.73%,42%,1.4028112682936,6001754,1.8023891722551,21127013
2022-08-10,17.37%,-1.96%,33.83%,42%,1.4612447396418,7234093,1.7495751849802,20305555
2022-08-09,19.33%,+0.67%,43.58%,50%,1.4035909706901,4095308,1.7872643222854,20180602
2022-08-08,18.66%,+0.15%,40.24%,48%,1.342800491047,6213791,1.8439942212155,20729106
2022-08-05,18.51%,-0.59%,39.49%,48%,1.4087966075155,7137881,1.7812018850015,20234740
2022-08-04,19.10%,-0.63%,42.43%,50%,1.0846427092331,4404381,1.8239645331141,20266173
2022-08-03,19.73%,-1.79%,45.54%,54%,1.2652553798516,6987853,1.7375839205452,19473190
2022-08-02,21.52%,+1.31%,54.44%,63%,1.4715492445727,5874052,1.7521827316058,19154168
2022-08-01,20.21%,+1.55%,47.94%,58%,1.5084736266819,6939903,1.8828393794111,20021553
2022-07-29,18.66%,-1.18%,40.24%,50%,1.3962453748736,7893146,1.7241173375196,19185212
2022-07-28,19.85%,-1.02%,46.12%,57%,1.4521018461947,6674300,1.7226912954098,18996209
2022-07-27,20.86%,-1.69%,51.18%,62%,1.4942305136734,7113513,1.623205476845,18000958
2022-07-26,22.55%,+1.64%,59.56%,68%,1.5544622773587,4216633,1.6679183016909,18138040
2022-07-25,20.91%,+0.38%,51.40%,62%,1.542381048496,5365863,1.6934925773755,19033937
2022-07-22,20.53%,-0.05%,49.53%,60%,1.4049424752885,8109745,1.6611633991849,18310345
2022-07-21,20.58%,-1.66%,49.79%,61%,1.2027603912672,5686785,1.6930691558172,18350856
2022-07-20,22.25%,-0.43%,58.06%,67%,1.2259367773512,7931636,1.6369374830545,17817660
2022-07-19,22.68%,-0.88%,60.20%,69%,1.4527852399061,6477173,1.5615058916926,17010643
2022-07-18,23.56%,+1.37%,64.57%,71%,1.477506697528,6961774,1.604915039215,19299219
2022-07-15,22.19%,-2.41%,57.78%,68%,1.4031638066472,7105110,1.5445735634237,18680455
2022-07-14,24.60%,-0.46%,69.75%,77%,1.4326493474132,6443334,1.5714194446578,18715899
2022-07-13,25.06%,-0.12%,72.04%,79%,1.7620936663048,7758525,1.6057038709342,18226909
2022-07-12,25.19%,+0.88%,72.65%,80%,1.440538793074,5356209,1.6107203964707,17905665
2022-07-11,24.30%,+1.65%,68.26%,76%,1.2139372795806,6405691,1.646972221146,18446670
2022-07-08,22.65%,-1.34%,60.06%,71%,1.2732170435165,7337615,1.5998014879002,17690669
2022-07-07,23.99%,-1.34%,66.71%,76%,1.3433132086261,5114028,1.58860040842,17205363
2022-07-06,25.33%,-0.38%,73.35%,81%,1.0855503491851,6131493,1.5880668374466,17041623
2022-07-05,25.70%,+0.91%,75.22%,84%,1.1481358560414,7009711,1.5845880607338,17375604
2022-07-01,24.79%,-1.40%,70.93%,80%,1.2447636123109,7622243,1.4589646740527,17893822
2022-06-30,26.20%,+0.07%,77.84%,87%,1.4172763343606,7802939,1.4897051475087,18116220
2022-06-29,26.12%,+0.13%,77.49%,87%,1.2733027106605,6607493,1.5267953883478,17653835
2022-06-28,25.99%,+1.52%,76.85%,87%,1.3024229901219,6622130,1.5688629013943,17374309
2022-06-27,24.48%,+0.57%,69.37%,80%,1.2773609763823,6082838,1.5933453300207,17900465
2022-06-24,23.91%,-2.01%,66.69%,77%,1.2663147741909,7706966,1.4782595206072,17093629
2022-06-23,25.92%,-0.65%,76.58%,86%,1.3294031663559,5080412,1.4297047100874,17068333
2022-06-22,26.57%,-0.49%,79.78%,89%,1.5301140799446,7275634,1.437792079887,16952940
2022-06-21,27.06%,-0.45%,82.18%,90%,1.2545449434673,6496717,1.2321445890119,20069462
2022-06-17,27.51%,-1.59%,84.37%,94%,1.2607545332942,8109114,1.4480139135951,20993641
2022-06-16,29.10%,+1.78%,92.16%,96%,1.444925334299,7770870,1.4792473603273,20942376
2022-06-15,27.31%,-1.91%,83.40%,93%,1.1606394486248,8041671,1.4940248784117,19974124
2022-06-14,29.22%,-1.34%,92.77%,97%,1.2966214922262,6188118,1.533627671358,20078751
2022-06-13,30.56%,+5.04%,99.35%,99%,1.5516392656082,9945111,1.5856968084817,20444104
2022-06-10,25.52%,+1.53%,74.58%,87%,1.7152608840687,10011900,1.615978536014,19179630
2022-06-09,23.99%,+2.04%,67.06%,82%,1.3009540362911,5986353,1.6399165739811,18962233
2022-06-08,21.95%,+0.34%,57.06%,76%,1.1497642550888,6036796,1.6646796220673,18566960
2022-06-07,21.61%,-0.77%,55.40%,76%,1.326944700512,5237778,1.6363731286418,18482249
2022-06-06,22.39%,+0.03%,59.20%,79%,1.2578576144037,5954465,1.6385768021418,19024553
2022-06-03,22.35%,+0.08%,59.04%,79%,1.2685846261623,6884594,1.6543522938284,18395609
2022-06-02,22.27%,-1.45%,58.63%,79%,1.2828830311896,5713433,1.5962120286035,18158543
2022-06-01,23.72%,-0.23%,65.77%,81%,1.1490376699508,7870440,1.5820099914154,18250855
2022-05-31,23.96%,+0.87%,66.92%,82%,1.1900572312765,7351433,1.6888112403177,18983045
2022-05-27,23.09%,-1.74%,62.66%,81%,1.2568705531379,7693683,1.5751953169526,18073586
2022-05-26,24.83%,-1.47%,71.22%,85%,1.4820650178804,5909355,1.5469070414884,18003984
2022-05-25,26.31%,-0.80%,78.46%,91%,1.1236194474556,6501943,1.5300285066732,17408734
2022-05-24,27.10%,+1.06%,82.37%,93%,1.5541725352626,6134890,1.5474988251961,17607782
2022-05-23,26.04%,-0.83%,77.17%,91%,1.4451810813031,7352437,1.3365388439376,19446917
2022-05-20,26.88%,-0.24%,81.25%,93%,1.5098248628643,10443444,1.450329097445,19168334
2022-05-19,27.12%,-1.38%,82.45%,93%,1.3611130796821,6496775,1.4244045141058,19136557
2022-05-18,28.50%,+3.87%,89.22%,97%,1.2047046530882,8444290,1.566609987059,18458769
2022-05-17,24.63%,-0.98%,70.23%,87%,1.4117300183914,5472213,1.5220903985623,18354470
2022-05-16,25.61%,-0.37%,75.06%,90%,1.2712370012549,5710310,1.5112044958003,19082427
2022-05-13,25.98%,-4.19%,76.87%,92%,1.4470293293949,7568510,1.4688016907253,18592469
2022-05-12,30.18%,+0.38%,97.47%,99%,1.3615973599557,4541347,1.4492317200669,18593830
2022-05-11,29.79%,+0.35%,95.59%,99%,1.403425196764,7665679,1.5211117539953,18030482
2022-05-10,29.44%,-1.25%,93.87%,98%,1.1025139431867,6328342,1.4882846666833,18033338
2022-05-09,30.69%,+4.56%,100.00%,100%,1.309032158729,8788024,1.581240976692,18177561
2022-05-06,26.13%,-1.19%,78.59%,94%,1.2931180689174,8856116,1.6772237193687,17583146
2022-05-05,27.32%,+5.14%,84.52%,97%,1.3016022730362,7874534,1.8024131683992,17456666
2022-05-04,22.18%,-3.41%,58.93%,86%,1.2952528201238,7376635,1.7571548986216,16842486
2022-05-03,25.59%,-1.75%,75.89%,93%,1.2510236877553,4866245,1.7089800523863,16995553
2022-05-02,27.33%,-0.90%,84.57%,97%,1.3047913628606,8811275,1.5880680910251,17572752
2022-04-29,28.23%,+3.87%,89.04%,99%,1.3436873395808,8280088,1.7966542179437,16881992
2022-04-28,24.36%,-2.76%,69.80%,91%,1.4762879236862,5590532,1.7201118153533,17068669
2022-04-27,27.13%,-1.10%,83.55%,97%,1.4159774356228,7506065,1.732409317495,16615169
2022-04-26,28.22%,+4.74%,88.99%,98%,1.4421062260968,6513764,1.7939146799966,16355272
2022-04-25,23.49%,-0.69%,65.43%,90%,1.4656020835685,8781444,1.7125353037246,16751788
2022-04-22,24.18%,+4.35%,68.87%,91%,1.4888564923913,8848517,1.8959367099517,15827021
2022-04-21,19.82%,+1.89%,47.21%,83%,1.3703222671222,6555496,1.9806632565399,15526260
2022-04-20,17.93%,-0.19%,37.82%,74%,1.3031541349074,5746540,1.9822490975177,15143679
2022-04-19,18.13%,-1.60%,38.78%,75%,1.7312901105642,4675081,1.9244330043298,14910596
2022-04-18,19.73%,+0.16%,46.73%,82%,1.2550710625875,5262064,2.0900043271311,18230973
2022-04-14,19.57%,+1.18%,45.94%,82%,1.4995863134484,5830745,2.1077802596258,18616101
2022-04-13,18.39%,-2.46%,40.07%,77%,1.1767115665171,5378774,2.1243270951759,18175198
2022-04-12,20.85%,+0.21%,52.32%,86%,1.3820942127719,5536885,2.1224045465159,18200468
2022-04-11,20.64%,+3.19%,51.27%,86%,1.3236501647527,5406718,2.2349430340482,18719936
2022-04-08,17.44%,-0.39%,35.38%,74%,1.2603722432563,5592830,2.235890433719,18307309
2022-04-07,17.83%,-0.60%,37.31%,76%,1.2305616248823,4865475,2.2006505987436,18365650
2022-04-06,18.44%,+1.19%,40.31%,78%,1.4689437607104,7607112,2.2809921374072,17880518
2022-04-05,17.25%,+2.43%,34.40%,73%,1.4033256341329,4573036,2.3660821312329,17890501
2022-04-04,14.81%,-0.70%,22.29%,57%,1.1890235672876,4330530,2.3559077082195,18741523
2022-04-01,15.51%,-1.79%,25.77%,64%,1.2655978603431,6649643,2.4066996683002,19494304
2022-03-31,17.30%,+1.29%,34.65%,74%,1.7577812707834,5966981,2.3690799835927,19597662
2022-03-30,16.01%,+1.00%,28.23%,68%,1.437571465835,5943355,2.3252144539134,18978728
2022-03-29,15.01%,-0.69%,23.27%,59%,1.4395296494,5864822,2.3614705315461,18573755
2022-03-28,15.70%,-0.93%,26.71%,65%,1.5651565042103,5672859,2.379378859385,18833079
2022-03-25,16.63%,-0.97%,31.32%,71%,1.5439799908605,7292802,2.2346353123878,17779435
2022-03-24,17.60%,-1.89%,36.15%,75%,1.6727263110304,4244562,2.1955552900156,17864068
2022-03-23,19.49%,+1.22%,45.54%,82%,1.4883590462833,5464536,2.1759716046337,17150361
2022-03-22,18.27%,-1.07%,39.47%,79%,1.6498172883783,4882344,2.2114724927964,17106011
2022-03-21,19.34%,+0.08%,44.78%,81%,1.4745314822076,6582083,2.328331017594,20191177
2022-03-18,19.25%,-1.14%,44.36%,81%,1.4762711771228,6756444,2.2086504838241,19741036
2022-03-17,20.39%,-1.65%,50.04%,85%,1.2932459333239,5742735,2.0886480805395,20224585
2022-03-16,22.04%,-3.50%,58.25%,89%,1.5685243943219,8049776,2.020256346397,19318366
2022-03-15,25.54%,-2.01%,75.65%,94%,1.9412042586943,4713171,1.9675774353309,19492476
2022-03-14,27.55%,+1.24%,85.66%,98%,1.6692065283236,6102727,1.9283008455028,20375088
2022-03-11,26.31%,+0.42%,79.50%,97%,1.5437077332337,6641860,1.9756450560851,19885614
2022-03-10,25.89%,-1.43%,77.39%,96%,1.604650132349,5408108,1.9928615344741,20323131
2022-03-09,27.32%,-2.35%,84.49%,98%,1.8142442514129,6770900,1.9153924346657,19577315
2022-03-08,29.67%,-0.76%,96.20%,99%,1.5083296701918,7594999,1.8805445799463,19568536
2022-03-07,30.43%,+3.86%,100.00%,100%,1.2997737615442,7511114,1.9527517377496,20367237
2022-03-04,26.57%,+0.94%,90.75%,98%,1.6148180571719,7264077,1.9512649192788,19795152
2022-03-03,25.63%,+0.15%,85.47%,98%,1.3809628652256,6088403,1.9805788201707,19944877
2022-03-02,25.48%,-2.75%,84.62%,97%,1.668602309527,7374477,1.9042986598872,19046045
2022-03-01,28.23%,+3.57%,100.00%,100%,1.6224663150459,6051105,1.96004132358,19420544
2022-02-28,24.66%,+1.63%,84.39%,97%,1.682984954924,7975264,1.9224161831867,19974700
2022-02-25,23.03%,-2.14%,74.79%,95%,1.6247115579217,9298668,1.7991680024001,19108414
2022-02-24,25.18%,-2.14%,87.42%,98%,1.8215970580106,9912262,1.8113559800674,18556715
2022-02-23,27.31%,+1.81%,100.00%,100%,1.4213108613516,8862344,1.9157168402855,18247282
2022-02-22,25.50%,+1.19%,91.74%,98%,1.6228484048907,8487005,1.8995215351618,20495700
2022-02-18,24.31%,+24.31%,84.54%,98%,1.7866998816732,8633748,2.041953519539,20165046
2022-02-17,0.00%,-20.54%,0.00%,0%,0,2706541,2.0981152868025,20281031
2022-02-16,20.54%,-0.89%,61.73%,91%,1.4569944626329,6322004,2.0854279944269,19589623
2022-02-15,21.43%,-2.54%,67.12%,94%,1.7332150217478,5003858,1.9973163298976,19520691
2022-02-14,23.97%,+0.89%,82.49%,98%,1.8450659591716,7720940,1.8745608992876,19693427
2022-02-11,23.08%,+3.17%,77.12%,97%,1.7318725913139,10140946,1.9775078259405,18773166
2022-02-10,19.91%,+3.40%,57.95%,91%,1.5041107002372,7945999,2.0180773766735,18586742
2022-02-09,16.52%,-1.50%,37.40%,74%,1.3697826191752,6931517,1.9198005082645,17607346
2022-02-08,18.02%,-1.54%,46.48%,85%,1.3508218315257,5232652,1.8865685862537,17468650
2022-02-07,19.55%,+0.21%,55.78%,90%,1.0555914816633,6408327,1.8965222648463,18220246
2022-02-04,19.35%,-1.65%,54.53%,89%,1.2899897726397,7787527,1.873821751558,17722534
2022-02-03,21.00%,+3.44%,64.51%,94%,1.4634286345621,5930936,1.9952498053504,17680708
2022-02-02,17.55%,-0.38%,43.67%,84%,1.394838893283,7051845,1.8917160527398,16929702
2022-02-01,17.93%,-2.12%,45.97%,85%,1.2827250186969,5246864,1.911594300644,17181778
2022-01-31,20.05%,-2.62%,58.77%,91%,1.3024195288811,6827908,1.7780604766324,17644790
2022-01-28,22.67%,-3.31%,74.63%,96%,1.4126775843686,8524084,1.7325103779453,17015088
2022-01-27,25.98%,-0.89%,94.63%,98%,1.4185117753749,6987274,1.7309361054804,16952447
2022-01-26,26.87%,+0.61%,88.56%,99%,1.3326629638009,8692209,1.7447595960687,16259352
2022-01-25,26.26%,+1.11%,85.31%,99%,1.2548571891674,7011395,1.6951832201792,16010523
2022-01-24,25.15%,+0.67%,79.37%,99%,1.4242569683776,12445648,1.7139789483428,18999709
2022-01-21,24.48%,+2.58%,75.76%,99%,1.5624668045087,10676787,1.949669987245,18750238
2022-01-20,21.90%,+1.31%,61.94%,96%,1.5023016050574,6744436,1.9399756805314,18440530
2022-01-19,20.59%,+0.77%,54.92%,94%,1.1739698925862,6286497,1.9734955444475,18358641
2022-01-18,19.81%,+3.77%,50.78%,93%,1.2741398379876,6853059,2.0287147382245,18574423
2022-01-14,16.05%,-0.81%,30.62%,71%,1.6581204320301,6957391,2.0326556971836,18069803
2022-01-13,16.85%,+2.49%,34.93%,79%,1.2767723522322,5501192,2.0927646663717,18077327
2022-01-12,14.37%,-0.37%,21.62%,55%,1.1103332848254,5931174,2.0378169803211,17415343
2022-01-11,14.74%,-0.76%,23.59%,57%,1.0002772725303,4754105,2.0349220930125,17371715
2022-01-10,15.50%,+0.47%,27.66%,65%,1.3569293411506,7243723,2.0058801142716,17526292
2022-01-07,15.03%,-0.79%,25.15%,59%,1.5839276450194,5214782,2.0517810003478,17136321
2022-01-06,15.82%,0.00%,29.38%,67%,1.4908132328165,4940812,1.9902277979297,16890215
2022-01-05,15.82%,+3.16%,29.40%,67%,1.5063238348688,5865482,2.0948077348798,16272660
2022-01-04,12.66%,+0.39%,12.49%,27%,1.2577094312166,3782528,2.0641524654252,16181590
2022-01-03,12.27%,-0.42%,10.38%,22%,1.0641214832452,4220020,2.0880364772925,18205868
2021-12-31,12.69%,-0.16%,12.60%,27%,1.0211449792156,4158621,2.0173073609615,18019785
2021-12-30,12.85%,+0.29%,13.48%,28%,1.0330341549823,3259523,2.0514540213672,17977501
2021-12-29,12.56%,-0.47%,11.94%,25%,1.0452881903986,3886248,1.987438662311,17702970
2021-12-28,13.03%,+0.01%,14.46%,33%,0.87575015168743,4414623,2.064666503378,17504661
2021-12-27,13.02%,-0.48%,14.41%,33%,0.97552136435923,5510543,2.0046983978314,17887889
2021-12-23,13.50%,-1.25%,16.97%,40%,0.93748650540636,4890524,1.9516050356415,17783807
2021-12-22,14.75%,-2.20%,23.66%,56%,1.0759168758284,5110515,1.8709482998133,17029271
2021-12-21,16.95%,-2.49%,35.47%,76%,1.1632799407101,4591460,1.8118235991829,16935771
2021-12-20,19.45%,+1.66%,48.81%,90%,1.2212791892654,6166602,2.0822355415028,20767388
2021-12-17,17.79%,+2.02%,39.95%,83%,1.2103474311263,6507853,2.2049310664695,20405341
2021-12-16,15.77%,+0.98%,29.11%,66%,0.75188008945418,6616294,1.9775004202967,21128870
2021-12-15,14.79%,-2.48%,23.87%,57%,1.1140961965356,6558901,1.9016693409508,20639014
2021-12-14,17.27%,+1.81%,37.16%,79%,1.2959742728322,4331507,1.9123522237221,20671314
2021-12-13,15.46%,+1.89%,27.44%,64%,1.219208974153,4448036,1.9847368073277,21320369
2021-12-10,13.56%,-2.31%,17.32%,43%,1.5398161861474,5172102,1.9248345780936,20975925
2021-12-09,15.87%,+1.03%,29.68%,67%,1.440999211107,3657354,1.9517942005263,21228991
2021-12-08,14.84%,-1.21%,24.15%,58%,1.2882185362285,4354203,1.9216603357213,20960821
2021-12-07,16.05%,-3.48%,30.62%,67%,1.6063297073737,5053384,1.8724343494029,20956876
2021-12-06,19.53%,-2.55%,49.26%,91%,1.5870565704006,5566774,1.796513692424,21641470
2021-12-03,22.08%,+1.34%,62.94%,96%,1.6955762692497,9081976,1.847540865934,21144241
2021-12-02,20.74%,-2.88%,55.74%,94%,1.8107296713153,6117362,1.7666598295898,21203941
2021-12-01,23.61%,+2.69%,71.14%,99%,1.5744624525428,8548137,1.8107776782438,20495505
2021-11-30,20.93%,+4.16%,56.75%,95%,1.4501109894806,6358751,1.8521717957794,20393961
2021-11-29,16.76%,-4.28%,34.45%,76%,1.4345905093515,5985246,1.795470148396,20697401
2021-11-26,21.04%,+7.27%,57.36%,96%,1.5736581403876,6394493,1.898850639201,20564029
2021-11-24,13.77%,-0.70%,18.41%,47%,1.2837686294484,5156407,1.8863951058634,20178488
2021-11-23,14.47%,+0.04%,22.15%,57%,1.3743910019049,5905780,1.8852645353197,19873001
2021-11-22,14.43%,+1.03%,21.93%,57%,1.4519315439896,6771823,2.1681948755099,22706440
2021-11-19,13.40%,-0.11%,16.44%,42%,1.231005170746,8574971,1.9430982520211,22844982
2021-11-18,13.52%,-0.11%,17.05%,44%,1.0774038828975,4022876,1.9719063943908,22134423
2021-11-17,13.62%,+0.70%,17.62%,45%,1.2074348636408,4439178,1.966648973301,21461777
2021-11-16,12.93%,+0.18%,13.89%,33%,1.1965696439149,3526441,1.9576592937696,21432264
2021-11-15,12.75%,+0.46%,12.95%,30%,1.1562809391773,4238278,2.0037547476613,21949283
2021-11-12,12.29%,-1.26%,10.50%,26%,1.1561731045899,5076177,1.9832625738132,21284770
2021-11-11,13.55%,-0.74%,17.25%,44%,1.5204660074059,2933646,1.9576347142127,21370224
2021-11-10,14.30%,+1.19%,21.23%,54%,1.3985082516262,6561316,1.9932379190972,20736844
2021-11-09,13.11%,+0.83%,14.87%,37%,1.4163750472762,4248676,2.00318368782,20619670
2021-11-08,12.28%,+0.58%,10.43%,26%,1.09854711608,4456844,2.1100275812349,21189638
2021-11-05,11.69%,+0.41%,7.30%,14%,0.96065861667024,6982221,2.0845727818458,20086849
2021-11-04,11.28%,-0.23%,5.10%,9%,1.047952361,4032367,2.1957312375708,19799514
2021-11-03,11.52%,-0.60%,6.36%,10%,1.3115856209113,4061768,2.1732679059919,19336235
2021-11-02,12.12%,-0.24%,9.58%,20%,1.2371751045891,3075901,2.2269033793568,19389646
2021-11-01,12.36%,+0.35%,10.89%,25%,1.1358544085542,4118803,2.3192458140314,20243111
2021-10-29,12.01%,-0.22%,8.99%,20%,1.5295704311102,5087596,2.1415648070907,19827625
2021-10-28,12.24%,-0.92%,10.19%,23%,1.4582949031275,3470252,2.1197025709673,19735070
2021-10-27,13.15%,+0.84%,15.11%,35%,1.436194979881,4761241,2.0927189205417,19294728
2021-10-26,12.31%,+0.49%,10.59%,24%,1.2474029328673,5181138,2.1252246780831,18833854
2021-10-25,11.81%,0.00%,7.94%,15%,1.1959882232845,4121703,2.1514469104255,19475819
2021-10-22,11.82%,+0.37%,7.96%,15%,1.2517200798731,5931436,2.0508798102898,18922481
2021-10-21,11.45%,-0.39%,6.00%,10%,1.2045061784209,3462102,2.0911039007559,19027763
2021-10-20,11.85%,-0.25%,8.11%,15%,1.1447416340273,4993988,2.0465441433058,18333798
2021-10-19,12.10%,-0.37%,9.45%,18%,1.2846571868539,4268473,2.0268491665078,18230991
2021-10-18,12.46%,+0.23%,11.42%,23%,1.1271564906241,4246317,2.0892915147427,21132589
2021-10-15,12.23%,-0.89%,10.18%,21%,1.3326926727118,5665511,1.9225934030347,20901105
2021-10-14,13.12%,-2.33%,14.93%,32%,1.4911908883105,5656224,1.7980156317243,20154946
2021-10-13,15.45%,-0.98%,27.42%,60%,1.3124687787188,4851393,1.8077228805264,19748526
2021-10-12,16.44%,-0.31%,32.69%,68%,1.4053559656629,4035509,1.8072857409793,19786404
2021-10-11,16.75%,+1.32%,34.36%,71%,1.3410310533494,5083975,1.8650708117182,20440799
2021-10-08,15.43%,-0.66%,27.30%,60%,1.403844330058,5322895,1.864923240037,19995875
2021-10-07,16.09%,-1.68%,30.82%,65%,1.2708110833067,5243271,1.8196355106573,19740037
2021-10-06,17.77%,-0.17%,39.84%,82%,1.2420537402154,6421076,1.8284897893636,19127682
2021-10-05,17.94%,+17.94%,40.74%,83%,1.2633025257721,4244120,1.7729989420409,19013339
2021-10-04,0.00%,-17.35%,0.00%,0%,0,0,1.7901886352272,19614203
2021-10-01,17.35%,-2.45%,37.60%,78%,1.2884352066025,7191593,1.761109755295,20138651
2021-09-30,19.80%,+0.98%,50.74%,93%,1.2784731918241,6940382,1.8619907284632,20029997
2021-09-29,18.83%,-0.23%,45.49%,89%,1.4660695690753,5236134,1.8628795076583,19564784
2021-09-28,19.06%,+5.05%,46.75%,90%,1.4639212669069,6497762,1.9191111430467,19256229
2021-09-27,14.01%,+0.91%,19.72%,49%,1.0605132751706,4109022,1.9571002357605,20117422
2021-09-24,13.11%,-0.98%,14.87%,34%,1.300456364905,4823567,1.9137419892417,19529953
2021-09-23,14.08%,-2.36%,20.10%,50%,1.3848820818141,5205785,1.8899408287574,19267984
2021-09-22,16.45%,-3.04%,32.76%,70%,1.3282234821253,6117498,1.9343139839729,18374771
2021-09-21,19.48%,-0.65%,49.02%,91%,1.3983549281383,5032389,1.894858634935,18290649
2021-09-20,20.14%,+4.90%,52.53%,94%,1.355651736782,9175174,2.1213657958421,21110443
2021-09-17,15.24%,+2.22%,26.31%,60%,1.0583017461231,7153214,2.3239415723846,20320847
2021-09-16,13.02%,+0.09%,14.40%,34%,0.73403006199189,5471581,2.0628003500779,21329847
2021-09-15,12.93%,-1.40%,13.94%,30%,1.1744858588114,5599138,1.9718301151118,20957132
2021-09-14,14.33%,+0.51%,21.42%,52%,1.2034342242493,4825424,2.0053825594912,20823316
2021-09-13,13.82%,-0.91%,18.70%,45%,1.428422988462,5616022,1.9593612811925,21374049
2021-09-10,14.74%,+1.56%,23.60%,55%,1.2678542548218,6169888,2.0009681105063,20796691
2021-09-09,13.17%,+0.90%,15.22%,35%,1.1094461372452,4093530,2.011583527249,20677403
2021-09-08,12.27%,+0.11%,10.40%,24%,1.2235739831046,4610236,1.9900591006021,20614502
2021-09-07,12.16%,+1.60%,9.80%,22%,1.0136833529465,3892903,2.0771176134798,21173794
2021-09-03,10.56%,-0.39%,1.22%,1%,1.454486739309,4149921,2.0351316373736,20635687
2021-09-02,10.95%,-0.16%,3.30%,4%,1.3015185252758,3267238,2.0399820522872,20542396
2021-09-01,11.11%,-0.13%,4.17%,6%,1.4048678643314,3685953,2.0029190405588,19992435
2021-08-31,11.24%,+0.22%,4.86%,8%,1.2542292933145,2896076,2.0516683263731,20173380
2021-08-30,11.02%,+0.21%,3.68%,5%,1.1041623521257,3982809,2.100453142955,20494851
2021-08-27,10.81%,-2.20%,2.57%,2%,1.2020208871916,5226523,2.0308438691081,19801879
2021-08-26,13.02%,+1.45%,14.37%,31%,1.7743982629902,4170678,2.0675464601065,19535096
2021-08-25,11.56%,-0.38%,6.60%,9%,1.29685665699,3384772,2.0297380343194,18975931
2021-08-24,11.95%,+0.03%,8.64%,15%,1.1520149052136,2708569,2.0701882574875,18937701
